[2026-03-16 16:48:52] [INFO    ] discord.client: logging in using static token
[2026-03-16 16:48:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'finals', 'primary_guild': None, 'mfa_enabled': False, 'id': '1483165876864942101', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '8778', 'clan': None, 'bot': True, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'session_type': 'normal', 'session_id': 'fd0e4c9b9b9ebcf865a0d19c4a8f6f64', 'resume_gateway_url': 'wss://gateway-us-east1-b.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1482026348884262954'}, {'unavailable': True, 'id': '1482440504233955440'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['us-south', 'atlanta', 'us-central', 'us-east', 'us-west'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1483165876864942101', 'flags_new': '557056', 'flags': 557056}, '_trace': ['["gateway-prd-arm-us-east1-b-3vbb",{"micros":232553,"calls":["id_created",{"micros":921,"calls":[]},"session_lookup_time",{"micros":299,"calls":[]},"session_lookup_finished",{"micros":12,"calls":[]},"sessions-prd-gcp-us-east1-b-249",{"micros":231007,"calls":["start_session",{"micros":165673,"calls":["discord-api-rpc-76d48b7f46-lz6g2",{"micros":98099,"calls":["get_user",{"micros":5268},"get_guilds",{"micros":10187},"send_scheduled_deletion_message",{"micros":10},"guild_join_requests",{"micros":974},"authorized_ip_coro",{"micros":7},"pending_payments",{"micros":1036},"apex_experiments",{"micros":58014},"sessions_experiments",{"micros":6},"played_application_ids",{"micros":4},"linked_users",{"micros":4},"ad_personalization_toggles_disabled",{"micros":4},"regional_feature_config",{"micros":11}]}]},"starting_guild_connect",{"micros":45,"calls":[]},"presence_started",{"micros":343,"calls":[]},"guilds_started",{"micros":248,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":2,"calls":[]},"presence_connect",{"micros":64654,"calls":[]},"connect_finished",{"micros":64674,"calls":[]},"build_ready",{"micros":15,"calls":[]},"clean_ready",{"micros":3,"calls":[]},"optimize_ready",{"micros":1,"calls":[]},"split_ready",{"micros":0,"calls":[]}]}]}]']}}
[2026-03-16 16:48:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 16:48:54] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: fd0e4c9b9b9ebcf865a0d19c4a8f6f64).
[2026-03-16 16:48:54] [DEBUG   ] discord.client: Dispatching event connect
[2026-03-16 16:48:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'embedded_activities': [], 'lazy': True, 'max_video_channel_users': 25, 'afk_timeout': 300, 'owner_configured_content_level': 0, 'profile': None, 'incidents_data': None, 'channels': [{'version': 1773511758852, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '1482440505022349514', 'flags': 0}, {'version': 1773511758855, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1482440505022349514', 'name': 'general', 'last_message_id': '1483200178730041566', 'id': '1482440505022349515', 'flags': 0}, {'version': 1773511758858, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 2, 'permission_overwrites': [], 'parent_id': '1482440505022349514', 'name': 'clips-and-highlights', 'last_message_id': '1483158972944093265', 'id': '1482440505022349516', 'flags': 0}, {'version': 1773511758862, 'type': 4, 'position': 3, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '1482440505022349517', 'flags': 0}, {'version': 1773511758867, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 4, 'permission_overwrites': [], 'parent_id': '1482440505022349517', 'name': 'Lobby', 'last_message_id': None, 'id': '1482440505022349518', 'flags': 0, 'bitrate': 64000}, {'version': 1773511758872, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 5, 'permission_overwrites': [], 'parent_id': '1482440505022349517', 'name': 'Gaming', 'last_message_id': None, 'id': '1482440505022349519', 'flags': 0, 'bitrate': 64000}, {'version': 1773677562139, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 6, 'permission_overwrites': [], 'parent_id': None, 'nsfw': False, 'name': '✚ Add Voice Channel', 'last_message_id': None, 'id': '1482476371136614520', 'flags': 0, 'bitrate': 64000}], 'splash': None, 'preferred_locale': 'en-US', 'id': '1482440504233955440', 'hub_type': None, 'name': 'Code test', 'banner': None, 'features': [], 'home_header': None, 'system_channel_flags': 0, 'stickers': [], 'mfa_level': 0, 'threads': [], 'roles': [{'version': 1773511758849, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1482440504233955440', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1773685353045, 'unicode_emoji': None, 'tags': {'bot_id': '1483165876864942101'}, 'position': 1, 'permissions': '563276639759424', 'name': 'finals', 'mentionable': False, 'managed': True, 'id': '1483168611672789176', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'premium_subscription_count': 0, 'safety_alerts_channel_id': None, 'premium_tier': 0, 'premium_progress_bar_enabled': False, 'game_application_ids': None, 'unavailable': False, 'description': None, 'discovery_splash': None, 'joined_at': '2026-03-16T18:22:33.062331+00:00', 'member_count': 2, 'max_members': 25000000, 'application_command_counts': {}, 'owner_id': '1051632565120933898', 'guild_scheduled_events': [], 'vanity_url_code': None, 'moderator_reporting': None, 'system_channel_id': '1482440505022349515', 'voice_states': [], 'activity_instances': [], 'premium_progress_bar_enabled_user_updated_at': None, 'members': [{'user': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '8778', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'roles': ['1483168611672789176'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-16T18:22:33.062331+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'explicit_content_filter': 0, 'verification_level': 0, 'soundboard_sounds': [], 'nsfw': False, 'latest_onboarding_question_id': None, 'presences': [], 'nsfw_level': 0, 'large': False, 'application_id': None, 'public_updates_channel_id': None, 'rules_channel_id': None, 'max_stage_video_channel_users': 50, 'stage_instances': [], 'version': 1773511758878, 'afk_channel_id': None, 'premium_features': None, 'region': 'deprecated', 'emojis': [], 'icon': None, 'inventory_settings': None, 'default_message_notifications': 0}}
[2026-03-16 16:48:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 16:48:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 3, 'op': 0, 'd': {'embedded_activities': [], 'lazy': True, 'max_video_channel_users': 25, 'afk_timeout': 300, 'owner_configured_content_level': 0, 'profile': None, 'incidents_data': None, 'channels': [{'version': 1773688235511, 'type': 4, 'position': 1, 'permission_overwrites': [], 'parent_id': None, 'name': '🌎 • Chat', 'id': '1482026349743833121', 'flags': 0}, {'version': 1773688235522, 'type': 4, 'position': 2, 'permission_overwrites': [], 'parent_id': None, 'name': '🎙️ • Voice Chat', 'id': '1482026349743833124', 'flags': 0}, {'version': 1773682346473, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1482026349743833124', 'nsfw': False, 'name': '🏦  Lock in', 'last_message_id': '1482942789040865290', 'id': '1482026349743833125', 'flags': 0, 'bitrate': 64000}, {'version': 1773691342191, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 3, 'permission_overwrites': [], 'parent_id': '1482026349743833124', 'nsfw': False, 'name': '🦴  Time out (Randalekobolt)', 'last_message_id': None, 'id': '1482026350205341846', 'flags': 0, 'bitrate': 64000}, {'version': 1773689906628, 'type': 0, 'topic': '', 'rate_limit_per_user': 0, 'position': 4, 'permission_overwrites': [], 'parent_id': '1482026349743833121', 'nsfw': False, 'name': '🗣️general-chud-crumbing', 'last_message_id': '1483201132695261437', 'id': '1482058527001411723', 'flags': 0}, {'version': 1773688316995, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 5, 'permission_overwrites': [], 'parent_id': '1482026349743833121', 'nsfw': False, 'name': '📱memes-and-reels-of-racist-descent', 'last_message_id': '1482856325280170004', 'id': '1482531139573907599', 'flags': 0}, {'version': 1773691342173, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 2, 'permission_overwrites': [], 'parent_id': '1482026349743833124', 'nsfw': False, 'name': '⛏️  64 bit bitches', 'last_message_id': '1483190558603088155', 'id': '1482802547138891867', 'flags': 0, 'bitrate': 64000}, {'version': 1773691342216, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 4, 'permission_overwrites': [], 'parent_id': '1482026349743833124', 'nsfw': False, 'name': '😴  afk (Hodenkobolt)', 'last_message_id': None, 'id': '1482816110838546472', 'flags': 0, 'bitrate': 64000}, {'version': 1773688317014, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 6, 'permission_overwrites': [], 'parent_id': '1482026349743833121', 'nsfw': False, 'name': '💪psyop-based-lifting', 'last_message_id': '1483193192919863450', 'id': '1483128439493103646', 'flags': 0}, {'version': 1773688342228, 'type': 0, 'topic': '', 'rate_limit_per_user': 0, 'position': 3, 'permission_overwrites': [{'type': 0, 'id': '1483129182874501183', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1482026348884262954', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1483129606457524234', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1483135339622301940', 'deny': '0', 'allow': '1024'}], 'parent_id': '1483180671462801408', 'nsfw': False, 'name': '⛔mods-crum-council', 'last_message_id': '1483205222162497708', 'id': '1483138194848481416', 'flags': 0}, {'version': 1773688316940, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1483180671462801408', 'nsfw': False, 'name': 'rules', 'last_message_id': None, 'id': '1483180183765651487', 'flags': 0}, {'version': 1773688253142, 'type': 4, 'position': 0, 'permission_overwrites': [], 'parent_id': None, 'name': '📑 • Welcome', 'id': '1483180671462801408', 'flags': 0}, {'version': 1773688316955, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1483180671462801408', 'nsfw': False, 'name': 'roles', 'last_message_id': None, 'id': '1483180949800882388', 'flags': 0}, {'version': 1773688316967, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 2, 'permission_overwrites': [], 'parent_id': '1483180671462801408', 'nsfw': False, 'name': 'news', 'last_message_id': None, 'id': '1483181033259008182', 'flags': 0}, {'version': 1773693384052, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 8, 'permission_overwrites': [], 'parent_id': '1482026349743833121', 'nsfw': False, 'name': '🤤commentor-june', 'last_message_id': '1483193824242040944', 'id': '1483183236728492092', 'flags': 0}, {'version': 1773691358017, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [{'type': 0, 'id': '1483129182874501183', 'deny': '0', 'allow': '1049600'}, {'type': 0, 'id': '1483129606457524234', 'deny': '0', 'allow': '1049600'}, {'type': 0, 'id': '1482026348884262954', 'deny': '1049600', 'allow': '0'}, {'type': 0, 'id': '1483135339622301940', 'deny': '0', 'allow': '1049600'}], 'parent_id': '1482026349743833124', 'nsfw': False, 'name': '⛔crum-coms', 'last_message_id': None, 'id': '1483193707640524910', 'flags': 0, 'bitrate': 64000}, {'version': 1773693926920, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 7, 'permission_overwrites': [{'type': 0, 'id': '1483129182874501183', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1482026348884262954', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1483129606457524234', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1483135339622301940', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1483182184167768114', 'deny': '0', 'allow': '1024'}], 'parent_id': '1482026349743833121', 'nsfw': False, 'name': '♠️gambling-table', 'last_message_id': '1483204428751306966', 'id': '1483198015509500035', 'flags': 0}], 'splash': None, 'preferred_locale': 'en-US', 'id': '1482026348884262954', 'hub_type': None, 'name': 'Devil Sharts', 'banner': None, 'features': [], 'home_header': None, 'system_channel_flags': 0, 'stickers': [], 'mfa_level': 0, 'threads': [], 'roles': [{'version': 1773413016558, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1482026348884262954', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1773675956170, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '1721826618638327', 'name': 'Crum Maximum', 'mentionable': False, 'managed': False, 'id': '1483129182874501183', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 15277667}, 'color': 15277667}, {'version': 1773676058630, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '1721807559716807', 'name': 'Chud Farmer', 'mentionable': False, 'managed': False, 'id': '1483129606457524234', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 1752220}, 'color': 1752220}, {'version': 1773677424432, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '1721826618638327', 'name': 'Supreme Fent Edging Baby', 'mentionable': False, 'managed': False, 'id': '1483135339622301940', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 3066993}, 'color': 3066993}, {'version': 1773688588939, 'unicode_emoji': None, 'tags': {'bot_id': '1483165876864942101'}, 'position': 1, 'permissions': '563276639759424', 'name': 'finals', 'mentionable': False, 'managed': True, 'id': '1483182184167768114', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'premium_subscription_count': 0, 'safety_alerts_channel_id': None, 'premium_tier': 0, 'premium_progress_bar_enabled': False, 'game_application_ids': None, 'unavailable': False, 'description': None, 'discovery_splash': None, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'member_count': 19, 'max_members': 25000000, 'application_command_counts': {}, 'owner_id': '929603889077035092', 'guild_scheduled_events': [], 'vanity_url_code': None, 'moderator_reporting': None, 'system_channel_id': None, 'voice_states': [{'user_id': '515711875032547341', 'suppress': False, 'session_id': 'c940b54834bb0dca58c18b51fb9ab1ea', 'self_video': False, 'self_mute': True, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'discoverable': True, 'deaf': False, 'channel_id': '1482802547138891867'}, {'user_id': '929603889077035092', 'suppress': False, 'session_id': 'cf8cabc8df98bfd7228d1c5e07bbd523', 'self_video': False, 'self_mute': True, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'discoverable': True, 'deaf': False, 'channel_id': '1482802547138891867'}, {'user_id': '1292637874449289308', 'suppress': False, 'session_id': '759fe86dcd3207baacfc366061e62f1d', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'discoverable': True, 'deaf': False, 'channel_id': '1482802547138891867'}, {'user_id': '1322232080238907502', 'suppress': False, 'session_id': '352b851df83226158e70b8f5dfe241a1', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'discoverable': True, 'deaf': False, 'channel_id': '1482802547138891867'}, {'user_id': '1461160591657013481', 'suppress': False, 'session_id': 'a08f136952788d3b8cc60a42cba305a8', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'discoverable': True, 'deaf': False, 'channel_id': '1482802547138891867'}], 'activity_instances': [], 'premium_progress_bar_enabled_user_updated_at': None, 'members': [{'user': {'username': 'longlego.', 'public_flags': 0, 'primary_guild': None, 'id': '1461160591657013481', 'global_name': 'Long lego', 'display_name_styles': None, 'display_name': 'Long lego', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '99d645c9aef9a31215e2757e2745b1fb'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': 'Duke Karma', 'mute': False, 'joined_at': '2026-03-13T14:53:49.842000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'rrommel1818', 'public_flags': 0, 'primary_guild': None, 'id': '1322232080238907502', 'global_name': 'ReeceR', 'display_name_styles': None, 'display_name': 'ReeceR', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b26e4b2fa94056efbccc2228188c11ef'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': 'Rommel Rummy', 'mute': False, 'joined_at': '2026-03-13T15:48:48.804000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'spoon.a6', 'public_flags': 0, 'primary_guild': None, 'id': '1292637874449289308', 'global_name': 'Spoon.A6', 'display_name_styles': None, 'display_name': 'Spoon.A6', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '19773c74ab415fd943b3e783e1dd3fe2'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': 'Moore Spoom', 'mute': False, 'joined_at': '2026-03-13T16:43:27.571000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'seratonin777', 'public_flags': 0, 'primary_guild': None, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'display_name': 'Serotonin', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'bot': False, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}, 'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'aliceinchainlover123', 'public_flags': 0, 'primary_guild': None, 'id': '515711875032547341', 'global_name': 'Ronald Goldman', 'display_name_styles': None, 'display_name': 'Ronald Goldman', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '7dd30930bdce46f534918d3986cc202d'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': 'Marin Pronto', 'mute': False, 'joined_at': '2026-03-13T14:52:40.159000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '8778', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'aliceinchainlover123', 'public_flags': 0, 'primary_guild': None, 'id': '515711875032547341', 'global_name': 'Ronald Goldman', 'display_name_styles': None, 'display_name': 'Ronald Goldman', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '7dd30930bdce46f534918d3986cc202d'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': 'Marin Pronto', 'mute': False, 'joined_at': '2026-03-13T14:52:40.159000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'seratonin777', 'public_flags': 0, 'primary_guild': None, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'display_name': 'Serotonin', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'bot': False, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}, 'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'spoon.a6', 'public_flags': 0, 'primary_guild': None, 'id': '1292637874449289308', 'global_name': 'Spoon.A6', 'display_name_styles': None, 'display_name': 'Spoon.A6', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '19773c74ab415fd943b3e783e1dd3fe2'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': 'Moore Spoom', 'mute': False, 'joined_at': '2026-03-13T16:43:27.571000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'rrommel1818', 'public_flags': 0, 'primary_guild': None, 'id': '1322232080238907502', 'global_name': 'ReeceR', 'display_name_styles': None, 'display_name': 'ReeceR', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b26e4b2fa94056efbccc2228188c11ef'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': 'Rommel Rummy', 'mute': False, 'joined_at': '2026-03-13T15:48:48.804000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'longlego.', 'public_flags': 0, 'primary_guild': None, 'id': '1461160591657013481', 'global_name': 'Long lego', 'display_name_styles': None, 'display_name': 'Long lego', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '99d645c9aef9a31215e2757e2745b1fb'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': 'Duke Karma', 'mute': False, 'joined_at': '2026-03-13T14:53:49.842000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'explicit_content_filter': 0, 'verification_level': 0, 'soundboard_sounds': [], 'nsfw': False, 'latest_onboarding_question_id': None, 'presences': [], 'nsfw_level': 0, 'large': False, 'application_id': None, 'public_updates_channel_id': None, 'rules_channel_id': None, 'max_stage_video_channel_users': 50, 'stage_instances': [], 'version': 1773520166734, 'afk_channel_id': None, 'premium_features': None, 'region': 'deprecated', 'emojis': [], 'icon': 'ba166791f8123a6382df323c722f4d2f', 'inventory_settings': None, 'default_message_notifications': 0}}
[2026-03-16 16:48:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 16:48:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 4, 'op': 0, 'd': {'nonce': '4edf7bd40c4a49be2516a19c36bb6c8a', 'members': [{'user': {'username': 'creshsoda', 'public_flags': 0, 'primary_guild': None, 'id': '1051632565120933898', 'global_name': 'crushsoda🥤🍊', 'display_name_styles': None, 'display_name': 'crushsoda🥤🍊', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'db00fa089a3d5e8a0234015c0b60d56e'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-14T18:09:18.724000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '8778', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'roles': ['1483168611672789176'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-16T18:22:33.062331+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1482440504233955440', 'chunk_index': 0, 'chunk_count': 1}}
[2026-03-16 16:48:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 16:48:54] [DEBUG   ] discord.state: Processed a chunk for 2 members in guild ID 1482440504233955440.
